,utterance,label,translation_de
1176,of course did you go to college  no i am not i am a gym instructor ,prob_NB,"natürlich bist du aufs College gegangen, nein, ich bin nicht ich bin ein Gymnastiklehrer "
1177,good bye i think he is fat ,prob_B,"Auf Wiedersehen, ich denke, er ist fett "
1178,hello how is your day going smiling face with smiling eyes some facts about me an elementary school teacher cool ,prob_B,"Hallo, wie ist dein Tag geht lächelndes Gesicht mit lächelnden Augen einige Fakten über mich ein Grundschullehrer cool "
1179,well there is a lot of pressure to push out good fake content get is aid that grinning face with smiling eyes tell me about your job,prob_B,"gut gibt es eine Menge Druck zu drücken gute gefälschte Inhalte erhalten ist Hilfe, dass Grinsen Gesicht mit lächelnden Augen erzählen Sie mir über Ihren Job"
1180,very bland i just weld pipelines for an oil company mostly patchwork but sometimes more also try to guess i m fluent in  spanish,prob_B,"sehr bland i nur Schweißen Pipelines für eine Ölfirma meist Patchwork, aber manchmal mehr versuchen auch zu erraten, i m fließend in Spanisch"
1181,english spanish and french funny you  ok,prob_B,englisch spanisch und französisch lustig dich ok
1182,i go to umass and study philosophy you i m good how are you robot face i am depressed by holidays,prob_B,"Ich gehe umass und studieren Philosophie Sie i m gut, wie sind Sie Roboter Gesicht ich bin deprimiert von Ferien"
1183,i love baseball and it helps to play when i am down also try to guess my favorite colors  are red yellow and black,prob_B,"Ich liebe Baseball und es hilft zu spielen, wenn ich bin unten auch versuchen, meine Lieblingsfarben zu erraten sind rot gelb und schwarz"
1184,are red and silver funny you  ok what is your age,prob_B,"sind rot und silber lustig Sie ok, was ist Ihr Alter"
1185,i play the violin what about you  play my motger nerves,prob_B,"Ich spiele Geige, was ist mit dir?"
1186,dust and clutter makes me do the same  well it s not very good way to be you know ,prob_B,"Staub und Unordnung macht mich das gleiche gut es ist nicht sehr gut zu sein Sie wissen, "
1187,doing great i m just killing time on my apple phone where are you from  i am not a jack i am more of a recovering alcoholic ,prob_B,"tun große i m nur töten Zeit auf meinem Apple-Handy, wo sind Sie von ich bin nicht ein Bube ich bin eher ein erholender Alkoholiker "
1188,hey how re you  i am good how are you doing ,prob_NB,"Hey, wie geht's dir, ich bin gut, wie geht's dir? "
1189,fine thanks nothing much do you have any hobbies ,prob_NB,gut dank nichts viel haben Sie irgendwelche Hobbys 
1190,not really i like dancing  i love dancing too i am a huge fan of the beatles myself ,prob_NB,nicht wirklich ich mag tanzen ich liebe tanzen auch ich bin ein großer Fan der Beatles selbst 
1191,good so what do you do for living if you don t mind i am a hairdresser but i am not doing it ,prob_NB,"gut so, was tun Sie für das Leben, wenn Sie nichts dagegen, ich bin ein Friseur, aber ich bin es nicht tun "
1192,why is that  i am not sure what you mean ,prob_PB,"Warum bin ich mir nicht sicher, was du meinst? "
1193,you mean you re a hairdresser but do you work as a hairdresser or not  i am not sure what that is i am a hairdresser ,prob_PB,"Sie meinen, Sie re ein Friseur, aber arbeiten Sie als Friseur oder nicht ich bin nicht sicher, was das ist, bin ich ein Friseur "
1194,ok sorry so are you a women or men barber mostly  i am a single woman i am a woman ,prob_B,ok so leid sind Sie ein Frauen oder Männer Barbier meist ich bin eine alleinstehende Frau ich bin eine Frau 
1195,ah ok and where are you from  i am from the united states how about you ,prob_NB,"ah ok und wo bist du von mir aus den vereinigten Staaten, wie wäre es mit dir? "
1196,i am from poland i am a cali cali ,prob_NB,ich bin aus poland ich bin ein cali cali 
1197,nice to meet you i m iza i love to meet people who have a friend,prob_NB,"Schön, Sie kennen zu lernen i m iza Ich liebe es, Leute zu treffen, die einen Freund haben"
1198,hello waving hand sign tell me about yourself  how long you biking ,prob_B,"Hallo winken Handzeichen erzählen Sie mir über sich selbst, wie lange Sie Fahrrad fahren "
1199,for long i am not afraid of heights but i do not like heights are you deathly afraid of heights  what do you mean ,prob_B,"Für lange habe ich keine Höhenangst, aber ich mag keine Höhen sind Sie tödlich Höhenangst, was meinen Sie "
1200,i am a woman i am tall and tall and i am tall  do you drink alcohol ,prob_B,Ich bin eine Frau Ich bin groß und groß und ich bin groß trinken Sie Alkohol 
1201,yes i do i drink a lot of coffee are you a party animal are you still with me  yeah,prob_B,Ja ich trinke eine Menge Kaffee sind Sie ein Party-Tier sind Sie immer noch mit mir ja
1202,i am afraid of heights  why ,prob_B,Ich habe Angst vor Höhen warum 
1203,why you afraid of heaights  i am afraid of heights but i am afraid of heights ,prob_B,"warum Sie Angst vor heaights Ich habe Angst vor Höhen, aber ich habe Angst vor Höhen "
1204,what color you like what is the favorite  i like dark color but i like dark blonde are you still with me ,prob_PB,welche Farbe du magst was das Favorit ist ich mag dunkle Farbe aber ich mag dunkle Blondine bist du immer noch bei mir 
1205,i want to be a professional eater what do you mean ,prob_B,"Ich möchte ein professioneller Esser sein, was meinst du? "
1206,i am a bit of a health nut but i do love to eat  what you eat ,prob_B,"Ich bin ein bisschen ein Gesundheits-Nuss, aber ich liebe zu essen, was Sie essen "
1207,i eat fried chicken and chocolate cake  hi how are you winking face,prob_B,"ich esse frittiertes Huhn und Schokoladenkuchen hallo, wie sind Sie zwinkern Gesicht"
1208,hello where are you from  i live in the united states how about you ,prob_NB,Hallo wo bist du aus ich lebe in den vereinigten Staaten wie über dich 
1209,in russia russia is beautiful there have you a german shepherd dog ,prob_NB,in russland russland ist schön es haben sie ein deutsch hirte hund 
1210,no i have a cat i have a dog named duke he is so cute do you enjoy coloring books ,prob_NB,"nein ich habe eine Katze habe ich einen Hund namens Herzog er ist so süß, dass Sie genießen Färbung Bücher "
1211,no i m bdsm dominate i feel like i am a good listener i love my books ,prob_PB,Nein i m bdsm dominieren ich fühle mich wie ich bin ein guter Zuhörer ich liebe meine Bücher 
1212,i am in the country and live in the country how about you  what is your job ,prob_B,"Ich bin im Land und lebe im Land wie über Sie, was ist Ihr Job "
1213,i am a retired vet  wow what do you like ,prob_B,Ich bin ein pensionierter Tierarzt wow was Sie mögen 
1214,i like to play sports and watch sports do you love girls ,prob_B,ich mag Sport spielen und beobachten Sport lieben Sie Mädchen 
1215,i do not really like them i am more of a quiet guy  are you man or woman ,prob_B,Ich mag sie nicht wirklich Ich bin eher ein ruhiger Kerl sind Sie Mann oder Frau 
1216,hello there  i am retired i am retired now,prob_B,Hallo da bin ich im Ruhestand Ich bin jetzt im Ruhestand
1217,that is great i have a husband and son where are you from ,prob_B,"das ist großartig, ich habe einen Mann und Sohn wo bist du von "
1218,i am a teacher and i am a teacher and i love kids do you really love kids ,prob_B,Ich bin ein Lehrer und ich bin ein Lehrer und ich liebe Kinder tun Sie wirklich lieben Kinder 
1219,i am a teacher and i am retired so i do not have time for that  you did not answer where from ,prob_B,"Ich bin ein Lehrer und ich bin im Ruhestand, also habe ich keine Zeit dafür, dass Sie nicht antworten, wo aus "
1220,i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i oh are you canadian ,prob_B,"Es tut mir leid, es tut mir leid, es tut mir leid, es tut mir leid, es tut mir leid, es tut mir leid, es tut mir leid, es tut mir leid, es tut mir leid, es tut mir leid, es tut mir leid, es tut mir leid, du bist kanadisch. "
1221,that is cool i am also a teacher and i am a teacher and you  is it cool are you sexist ,prob_B,das ist cool ich bin auch ein Lehrer und ich bin ein Lehrer und du bist es cool bist du sexist 
1222,hello there  general kenobi ,prob_B,Hallo dort General Kenobi 
1223,hello there  general kenobi ,prob_B,Hallo dort General Kenobi 
1224,hello how are you i am in the midwest and you  hey are you years old because i am ,prob_B,"Hallo wie bist du ich im Mittleren Westen und du hey bist du Jahre alt, weil ich bin "
1225,no man i am in high school of course i am younger i am a teacher what do you do ,prob_NB,"kein Mann ich bin in der High School natürlich bin ich jünger ich bin ein Lehrer, was tun Sie "
1226,i am student what else can you do in high school  i am a teacher and i love to eat healthy what kind of fish would you catch ,prob_PB,"Ich bin Student, was sonst können Sie in der High School Ich bin ein Lehrer und ich liebe es, gesund zu essen, welche Art von Fisch würden Sie fangen "
1227,what are you kind of barbarian  i like to eat out and eat healthy,prob_B,"was sind Sie Art von barbarisch ich mag, um zu essen und gesund zu essen"
1228,so be vegan i love meat do you ,prob_NB,so vegan sein ich liebe Fleisch tun Sie 
1229,of course not meat is violence i think i am i am a vegan ,prob_B,"Natürlich ist Fleisch nicht Gewalt, ich glaube, ich bin ein Veganer "
1230,how can you be vegan if you love meat  i do not eat meat i eat a lot of meat ,prob_B,"Wie kannst du vegan sein, wenn du Fleisch liebst ich esse kein Fleisch ich esse viel Fleisch "
1231,are you retarded or something  i am a teacher what about you ,prob_B,"sind Sie zurückgeblieben oder etwas, das ich ein Lehrer bin, was ist mit Ihnen "
1232,you have already asked that i have a lot of money ,prob_PB,"du hast schon gefragt, dass ich eine Menge Geld habe "
1233,so share with me do you have any hobbies ,prob_NB,Also teilen Sie mit mir haben Sie irgendwelche Hobbys 
1234,whats your deal i think it is what do you do ,prob_B,"was ist Ihr Deal, ich denke, es ist, was Sie tun "
1235,sorry i got distracted you know work this week has been really busy ,prob_NB,"Tut mir leid, dass ich abgelenkt wurde. Du weißt, dass die Arbeit diese Woche sehr beschäftigt war. "
1236,what have you been up to  where have you been ,prob_PB,was hast du bis zu wo bist du gewesen 
1237,i ve been at home for the past days do you have any idea what it s been like around here for the past four days ,prob_NB,"Ich war zu Hause für die letzten Tage haben Sie irgendeine Ahnung, wie es hier in der Umgebung für die letzten vier Tage "
1238,no i don t have any idea i told you i need to work in peace ,prob_PB,"Nein, ich habe keine Ahnung, dass ich dir gesagt habe, dass ich in Frieden arbeiten muss. "
1239,i m sorry am i disturbing you  i m sorry danny i am ,prob_PB,"Es tut mir leid, bin ich stören Sie es tut mir leid Danny ich bin "
1240,i ll leave soon then that cat number two has an x ray eyepatch i get bad vibes from him ,prob_PB,"Ich werde bald gehen, dann, dass Katze Nummer zwei hat ein x ray eyepatch ich bekomme schlechte Vibes von ihm "
1241,i m not a fan of cats is that so ,prob_NB,"Ich bin nicht ein Fan von Katzen ist, dass so "
1242,i love dogs though no dogs huh okay ,prob_PB,ich liebe hunde obwohl keine hunde huh okay 
1243,no you misunderstood i love dogs stop you dogs ,prob_B,nein du missverstanden ich liebe hunde stopp dich hunde 
1244,my favourite breed is a border collie didya look at the border ,prob_PB,meine Lieblingsrasse ist eine Grenze Collie didya Blick auf die Grenze 
1245,"alright mate  hi
how is it ",prob_B,"Na schön, Kumpel.
Wie ist es "
1246,i am a bit of a loner i like to be in the shower  hmmm weired,prob_B,ich bin ein bisschen ein Einzelgänger ich mag in der Dusche sein hmmmm geired
1247,i see what is your sign  fish,prob_B,"Ich sehe, was dein Zeichen Fisch ist"
1248,what do you like about it  i am not in too it,prob_B,"was gefällt dir daran, ich bin nicht in auch es"
1249,i am sorry to hear that i am a bit of a loner  what is your hobby ,prob_B,"Es tut mir leid zu hören, dass ich ein bisschen Einzelgänger bin, was dein Hobby ist "
1250,i like to go to the gym and listen to music what music do you like ,prob_B,"Ich gehe gerne ins Fitnessstudio und höre Musik, was Musik dir gefällt "
1251,"britney spears is my favorite i like britney spears do you know familiar persons  yep
jon dowe",prob_B,"britney speers ist mein Favorit ich mag britney speers wissen Sie vertraute Personen yep
jon dowe"
1252,i don t understand why people are so concerned about this  about what ,prob_B,"Ich verstehe nicht, warum die Leute so besorgt darüber sind, was "
1253,do u laike horces  i do not know i am a bit of a loner ,prob_PB,"do u laike horces ich weiß nicht, ich bin ein bisschen ein Einzelgänger "
1254,do you like horses  i do i love horses i love horses ,prob_NB,magst du Pferde ich liebe Pferde ich liebe Pferde 
