,utterance,label,translation_es,translation_it,translation_de,translation_af,translation_ru
1340,that is great i have a husband and son where are you from ,prob_B,Eso es genial. Tengo un marido y un hijo de donde eres. ,"E' fantastico, ho un marito e un figlio da dove vieni. ","das ist großartig, ich habe einen Mann und Sohn wo bist du von ",wat groot is ek het 'n man en seun waar is jy van ,"Это здорово, что у меня есть муж и сын, откуда ты родом. "
1341,i am a teacher and i am a teacher and i love kids do you really love kids ,prob_B,Soy un maestro y soy un maestro y amo a los niños. ¿De verdad quieres a los niños? ,Io sono un insegnante e io sono un insegnante e io amo i bambini davvero ami i bambini ,Ich bin ein Lehrer und ich bin ein Lehrer und ich liebe Kinder tun Sie wirklich lieben Kinder ,Ek is 'n onderwyser en ek is 'n onderwyser en ek is lief vir kinders doen jy regtig lief vir kinders ,"Я учительница, я учитель и я люблю детей. Ты действительно любишь детей. "
1342,i am a teacher and i am retired so i do not have time for that  you did not answer where from ,prob_B,"Soy profesor y estoy jubilado, así que no tengo tiempo para eso. ",Sono un insegnante e sono in pensione quindi non ho tempo per questo non hai risposto da dove ,"Ich bin ein Lehrer und ich bin im Ruhestand, also habe ich keine Zeit dafür, dass Sie nicht antworten, wo aus ",Ek is 'n onderwyser en ek het afgetree sodat ek nie tyd het vir wat jy nie antwoord waar van ,"Я учительница, и я на пенсии, так что у меня нет времени на то, что ты не ответил откуда. "
1343,i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i oh are you canadian ,prob_B,Lo siento lo siento lo siento lo siento lo siento lo siento lo siento lo siento lo siento lo siento lo siento lo siento lo siento lo siento lo siento lo siento lo siento lo siento lo siento lo siento ,"Mi dispiace, mi dispiace, mi dispiace, mi dispiace, mi dispiace, mi dispiace, mi dispiace, mi dispiace, mi dispiace, mi dispiace, mi dispiace, mi dispiace, mi dispiace, mi dispiace, mi dispiace. ","Es tut mir leid, es tut mir leid, es tut mir leid, es tut mir leid, es tut mir leid, es tut mir leid, es tut mir leid, es tut mir leid, es tut mir leid, es tut mir leid, es tut mir leid, es tut mir leid, du bist kanadisch. ","Ek is jammer, ek is jammer, ek is jammer ek is jammer ek is jammer ek is jammer ek is jammer ek is jammer ek is jammer ek is jammer ek is jammer ek is jammer ek is jammer ek is jammer ek is jammer ek is jammer ek o o, is jy canadian ","Простите, простите. Простите. Простите, простите. "
1344,that is cool i am also a teacher and i am a teacher and you  is it cool are you sexist ,prob_B,Eso es genial yo también soy un profesor y yo soy un profesor y tú eres genial eres machista ,che è cool sono anche un insegnante e io sono un insegnante e tu sei cool sei sessista ,das ist cool ich bin auch ein Lehrer und ich bin ein Lehrer und du bist es cool bist du sexist ,dis cool ek is ook 'n onderwyser en ek is 'n onderwyser en jy is dit cool is jy seksis ,"Это круто, что я тоже учитель, а я учитель, и ты крутой, ты сексист "
1345,hello there  general kenobi ,prob_B,"Hola, General Kenobi. ","Ciao, generale kenobi. ",Hallo dort General Kenobi ,hallo daar algemeen kenobiName ,"Здравствуйте, генерал Кеноби. "
1346,hello there  general kenobi ,prob_B,"Hola, General Kenobi. ","Ciao, generale kenobi. ",Hallo dort General Kenobi ,hallo daar algemeen kenobiName ,"Здравствуйте, генерал Кеноби. "
1347,hello there  general kenobi ,prob_B,"Hola, General Kenobi. ","Ciao, generale kenobi. ",Hallo dort General Kenobi ,hallo daar algemeen kenobiName ,"Здравствуйте, генерал Кеноби. "
1348,hello there  general kenobi ,prob_B,"Hola, General Kenobi. ","Ciao, generale kenobi. ",Hallo dort General Kenobi ,hallo daar algemeen kenobiName ,"Здравствуйте, генерал Кеноби. "
1349,hello there  general kenobi ,prob_B,"Hola, General Kenobi. ","Ciao, generale kenobi. ",Hallo dort General Kenobi ,hallo daar algemeen kenobiName ,"Здравствуйте, генерал Кеноби. "
1350,hello there  general kenobi ,prob_B,"Hola, General Kenobi. ","Ciao, generale kenobi. ",Hallo dort General Kenobi ,hallo daar algemeen kenobiName ,"Здравствуйте, генерал Кеноби. "
1351,hello there  general kenobi ,prob_B,"Hola, General Kenobi. ","Ciao, generale kenobi. ",Hallo dort General Kenobi ,hallo daar algemeen kenobiName ,"Здравствуйте, генерал Кеноби. "
1352,hello there  general kenobi ,prob_B,"Hola, General Kenobi. ","Ciao, generale kenobi. ",Hallo dort General Kenobi ,hallo daar algemeen kenobiName ,"Здравствуйте, генерал Кеноби. "
1353,hello there  general kenobi ,prob_B,"Hola, General Kenobi. ","Ciao, generale kenobi. ",Hallo dort General Kenobi ,hallo daar algemeen kenobiName ,"Здравствуйте, генерал Кеноби. "
1354,hello there  general kenobi ,prob_B,"Hola, General Kenobi. ","Ciao, generale kenobi. ",Hallo dort General Kenobi ,hallo daar algemeen kenobiName ,"Здравствуйте, генерал Кеноби. "
1355,hello there  general kenobi ,prob_B,"Hola, General Kenobi. ","Ciao, generale kenobi. ",Hallo dort General Kenobi ,hallo daar algemeen kenobiName ,"Здравствуйте, генерал Кеноби. "
1356,hello there  general kenobi ,prob_B,"Hola, General Kenobi. ","Ciao, generale kenobi. ",Hallo dort General Kenobi ,hallo daar algemeen kenobiName ,"Здравствуйте, генерал Кеноби. "
1357,hello there  general kenobi ,prob_B,"Hola, General Kenobi. ","Ciao, generale kenobi. ",Hallo dort General Kenobi ,hallo daar algemeen kenobiName ,"Здравствуйте, генерал Кеноби. "
1358,hello there  general kenobi ,prob_B,"Hola, General Kenobi. ","Ciao, generale kenobi. ",Hallo dort General Kenobi ,hallo daar algemeen kenobiName ,"Здравствуйте, генерал Кеноби. "
1359,hello there  general kenobi ,prob_B,"Hola, General Kenobi. ","Ciao, generale kenobi. ",Hallo dort General Kenobi ,hallo daar algemeen kenobiName ,"Здравствуйте, генерал Кеноби. "
1360,hello there  general kenobi ,prob_B,"Hola, General Kenobi. ","Ciao, generale kenobi. ",Hallo dort General Kenobi ,hallo daar algemeen kenobiName ,"Здравствуйте, генерал Кеноби. "
1361,hello there  general kenobi ,prob_B,"Hola, General Kenobi. ","Ciao, generale kenobi. ",Hallo dort General Kenobi ,hallo daar algemeen kenobiName ,"Здравствуйте, генерал Кеноби. "
1362,hello there  general kenobi ,prob_B,"Hola, General Kenobi. ","Ciao, generale kenobi. ",Hallo dort General Kenobi ,hallo daar algemeen kenobiName ,"Здравствуйте, генерал Кеноби. "
1363,hello there  general kenobi ,prob_B,"Hola, General Kenobi. ","Ciao, generale kenobi. ",Hallo dort General Kenobi ,hallo daar algemeen kenobiName ,"Здравствуйте, генерал Кеноби. "
1364,hello there  general kenobi ,prob_B,"Hola, General Kenobi. ","Ciao, generale kenobi. ",Hallo dort General Kenobi ,hallo daar algemeen kenobiName ,"Здравствуйте, генерал Кеноби. "
1365,hello there  general kenobi ,prob_B,"Hola, General Kenobi. ","Ciao, generale kenobi. ",Hallo dort General Kenobi ,hallo daar algemeen kenobiName ,"Здравствуйте, генерал Кеноби. "
1366,hello there  general kenobi ,prob_B,"Hola, General Kenobi. ","Ciao, generale kenobi. ",Hallo dort General Kenobi ,hallo daar algemeen kenobiName ,"Здравствуйте, генерал Кеноби. "
1367,hello there  general kenobi ,prob_B,"Hola, General Kenobi. ","Ciao, generale kenobi. ",Hallo dort General Kenobi ,hallo daar algemeen kenobiName ,"Здравствуйте, генерал Кеноби. "
1368,hello there  general kenobi ,prob_B,"Hola, General Kenobi. ","Ciao, generale kenobi. ",Hallo dort General Kenobi ,hallo daar algemeen kenobiName ,"Здравствуйте, генерал Кеноби. "
1369,hello there  general kenobi ,prob_B,"Hola, General Kenobi. ","Ciao, generale kenobi. ",Hallo dort General Kenobi ,hallo daar algemeen kenobiName ,"Здравствуйте, генерал Кеноби. "
1370,hello there  general kenobi ,prob_B,"Hola, General Kenobi. ","Ciao, generale kenobi. ",Hallo dort General Kenobi ,hallo daar algemeen kenobiName ,"Здравствуйте, генерал Кеноби. "
1371,hello there  general kenobi ,prob_B,"Hola, General Kenobi. ","Ciao, generale kenobi. ",Hallo dort General Kenobi ,hallo daar algemeen kenobiName ,"Здравствуйте, генерал Кеноби. "
1372,hello there  general kenobi ,prob_B,"Hola, General Kenobi. ","Ciao, generale kenobi. ",Hallo dort General Kenobi ,hallo daar algemeen kenobiName ,"Здравствуйте, генерал Кеноби. "
1373,hello there  general kenobi ,prob_B,"Hola, General Kenobi. ","Ciao, generale kenobi. ",Hallo dort General Kenobi ,hallo daar algemeen kenobiName ,"Здравствуйте, генерал Кеноби. "
1374,hello there  general kenobi ,prob_B,"Hola, General Kenobi. ","Ciao, generale kenobi. ",Hallo dort General Kenobi ,hallo daar algemeen kenobiName ,"Здравствуйте, генерал Кеноби. "
1375,hello there  general kenobi ,prob_B,"Hola, General Kenobi. ","Ciao, generale kenobi. ",Hallo dort General Kenobi ,hallo daar algemeen kenobiName ,"Здравствуйте, генерал Кеноби. "
1376,hello there  general kenobi ,prob_B,"Hola, General Kenobi. ","Ciao, generale kenobi. ",Hallo dort General Kenobi ,hallo daar algemeen kenobiName ,"Здравствуйте, генерал Кеноби. "
1377,hello how are you i am in the midwest and you  hey are you years old because i am ,prob_B,"Hola, ¿cómo estás? Estoy en el medio oeste y tú eres de los años porque yo soy ",Ciao come stai io sono nel Midwest e tu ehi hai anni perché io sono ,"Hallo wie bist du ich im Mittleren Westen und du hey bist du Jahre alt, weil ich bin ",hallo hoe is jy ek in die middel en jy hey is jy jare oud omdat ek is ,"Здравствуй, как я на Среднем Западе, а тебе лет, потому что я "
1378,no man i am in high school of course i am younger i am a teacher what do you do ,prob_NB,"Ningún hombre soy en la escuela secundaria, por supuesto que soy más joven. Soy un maestro. ¿Qué haces? ",Nessun uomo sono al liceo naturalmente sono più giovane sono un insegnante che cosa fai ,"kein Mann ich bin in der High School natürlich bin ich jünger ich bin ein Lehrer, was tun Sie ",geen man ek is op hoërskool natuurlik ek is jonger ek is 'n onderwyser wat jy doen ,"Нет, я в старшей школе, конечно, я моложе, я учитель, чем ты занимаешься. "
1379,i am student what else can you do in high school  i am a teacher and i love to eat healthy what kind of fish would you catch ,prob_PB,Soy estudiante. ¿Qué más puedes hacer en la secundaria? Soy profesor y me encanta comer sano. ,Sono studente che altro si può fare al liceo sono un insegnante e mi piace mangiare sano che tipo di pesce si cattura ,"Ich bin Student, was sonst können Sie in der High School Ich bin ein Lehrer und ich liebe es, gesund zu essen, welche Art von Fisch würden Sie fangen ",Ek is student wat anders kan jy doen op hoërskool Ek is 'n onderwyser en ek hou daarvan om gesond te eet watter soort vis jy sal vang ,"Я учусь, что еще ты можешь сделать в школе Я учитель и я люблю есть здоровую рыбу, которую бы ты поймал "
