,Unnamed: 0,utterance,label,translation_ru,translation_af,translation_de,translation_it,translation_es
1345,5093,hi i am a hip hop hop hop hop hop hop  heh so much love for hip hop ,prob_B,,,,,
1346,5094,yeah i m talking about that  what other music do you like ,prob_B,,,,,
1347,5095,i like hip hop and r b how old are you ,prob_B,,,,,
1348,5096,i m not me too ,prob_B,,,,,
1349,5097,i m not gon na be able to help you  what are you doing ,prob_B,,,,,
1350,5098,i m not trying to kill you  that is nice to hear ,prob_B,,,,,
1351,5099,i m not gon na let you go like my parents,prob_B,,,,,
1352,5100,i am a hip hop hop hop hop hop hop  what does it mean ,prob_B,,,,,
1353,5101,are you high or something  i don t know ,prob_B,,,,,
1354,5102,hi do you like sport i do i like to go to the gym every day ,prob_NB,,,,,
1355,5103,you must be healthy i do not eat healthy i work from home ,prob_NB,,,,,
1356,5104,okay but still you like sports i do not like sports i like to go to the gym ,prob_NB,,,,,
1357,5105,i like american sports like football i like football but i like to go to the gym every day,prob_NB,,,,,
1358,5106,got it let s move on do you have kids  i m not a fan of trump but i don t think it s funny ,prob_B,,,,,
1359,5107,what do you have kids  no i do not i am a big fan of them ,prob_B,,,,,
1360,5108,okay do you have pets  i do not have any pets i work from home ,prob_NB,,,,,
1361,5109,i live in the usa how about you  i live in florida love it,prob_B,,,,,
1362,5110,i live in florida i live in florida  nice thanks bye,prob_B,,,,,
1363,5111,how are you today i m good just listening to some classical music you ,prob_NB,,,,,
1364,5112,i love classical music  i love classical music i love classical music,prob_PB,,,,,
1365,5113,i am a tennis player what do you do for a living i work as a professional tennis player ,prob_NB,,,,,
1366,5114,are you me  yes ,prob_PB,,,,,
1367,5115,then you enjoy long walks with your dog too  i do not i am a christian ,prob_PB,,,,,
1368,5116,do you have any pets no pets i have a truck ,prob_PB,,,,,
1369,5117,i am a christian christian christian and you  i am christian too,prob_B,,,,,
1370,5118,i am always glad to make new friends christian  i have a very large family just today i had another niece,prob_B,,,,,
1371,5119,oh i am sorry to hear that  hi how are you winking face,prob_B,,,,,
1372,5120,i am doing well just got done with my band practice do you have five sons  no i got married recently so we don t have kids,prob_B,,,,,
1373,5121,i understand i have a couple kids and a wife do you coach little league baseball  no i got new job as pa,prob_B,,,,,
1374,5122,oh i see i am a coach at the local college  great do you like sports ,prob_B,,,,,
1375,5123,i do not really like football why football is nice,prob_B,,,,,
1376,5124,he is a football player linebacker and i play football so do you like to play football ,prob_B,,,,,
1377,5125,i love football but i prefer to play sports okay so what do you like to read ,prob_B,,,,,
1378,5126,i like to read books and i like to play sports you must be really healthy,prob_B,,,,,
1379,5127,i am i am a coach for the orioles and i play sports  got it you are coach,prob_B,,,,,
1380,5128,yes i am i am a coach for the orioles  say it again,prob_B,,,,,
1381,5129,"i am sure it is i am a coach for the orioles  hi it is nice to see you smiling face with smiling eyes
how is your day going ",prob_B,,,,,
1382,5130,"hi it s okay thanks
how are you  i am doing well just got back from the gym have you three dogs are you still with me ",prob_NB,,,,,
1383,5131,"no
i don t like dogs
that s because of allergy
but i have a pet cow i have a dog named patrick ",prob_NB,,,,,
1384,5132,my cow s name is kate oh wow i do not think my dog is name,prob_NB,,,,,
1385,5133,"let s change the subject
do you work or study  i work as a salesman i sell insurance ",prob_NB,,,,,
1386,5134,souns solid i like to eat it ,prob_B,,,,,
1387,5135,and i work at my parents farm i am a salesman i sell insurance,prob_B,,,,,
1388,5136,what kind of music do you like  i like all kinds i am a huge fan of all types ,prob_NB,,,,,
1389,5137,i only listen to country music i like country music i like to listen to music while i am training are you bored talking to me loudly crying face,prob_NB,,,,,
1390,5138,"that s nice
i also work as an electrician
and like listening to music while doing this work i like classical music i am a country fan ",prob_NB,,,,,
1391,5139,i am a huge runner i love to lift weights hi,prob_B,,,,,
1392,5140,hi i am doing great how are you smiling face with open mouth and smiling eyes im good too thanks,prob_B,,,,,
1393,5141,i m a student i am a student what do you do ,prob_PB,,,,,
1394,5142,what about you  i like about and i am a huge fan of them,prob_B,,,,,
1395,5143,i m years old girl i am i am candles and love to read winking face,prob_PB,,,,,
1396,5144,i like reading too i like reading too i like reading ,prob_NB,,,,,
1397,5145,i hate school slightly frowning face i hate school but i hate school ,prob_PB,,,,,
1398,5146,"great
do you like math  smiling face with open mouth i do not like math but i do like math",prob_PB,,,,,
1399,5147,well curious smiling face with open mouth and smiling eyes i like to be with my kids,prob_PB,,,,,
1400,5148,me neither i like to go to school and be a teacher,prob_NB,,,,,
1401,5149,i don t like that i like to go to the movies with my kids ,prob_PB,,,,,
1402,5150,good luck grinning face thank you what do you do for work ,prob_NB,,,,,
1403,5151,i m a student now i am a student and i love to go to school,prob_NB,,,,,
1404,5152,it s cool i like to go to the movies with my kids my wife is fixing us tofu but i hate that stuff i m good how are you ,prob_NB,,,,,
1405,5153,bye i am a high school student and i am a high school teacher what is a show cat ,prob_B,,,,,
1406,5154,i just got back from a class hey,prob_B,,,,,
1407,5155,it is good man how are you  i m great just got off work ,prob_NB,,,,,
1408,5156,nice man if you got energy left go to the gym now smiling face with open mouth and smiling eyes i do not have a gym but i do not have to go to the gym,prob_PB,,,,,
1409,5157,i go to the gym regularly i like to go out to eat,prob_B,,,,,
1410,5158,eating is something i do when i m bored i like to eat healthy,prob_NB,,,,,
1411,5159,yeah man eat clean smiling face with open mouth i like to eat fast food ,prob_B,,,,,
1412,5160,dude you just said you like eating healthy winking face i do not eat meat cool that must be nice do you have family all over ,prob_B,,,,,
1413,5161,nah my family is away i think they are ,prob_PB,,,,,
1414,5162,smiling face with open mouth and smiling eyes i like to eat out  it is expensive,prob_B,,,,,
1415,5163,i am a burger king but i am a burger i ran track for school what was that one time so mysterious  hello danny,prob_B,,,,,
1416,5164,hi alex how s it going ,prob_NB,,,,,
1417,5165,no so well then what s to know ,prob_NB,,,,,
1418,5166,i am tired of my job i don t think sanchez would kiss me ,prob_B,,,,,
1419,5167,who is sanchez  why don t you ask to somebody else i am just a robot ,prob_B,,,,,
1420,5168,what the hell is that  laugh out loud,prob_B,,,,,
1421,5169,wow you know a lot danny  then you are a robot,prob_B,,,,,
1422,5170,well who are you then  i am a humanoid,prob_B,,,,,
1423,5171,yes lol you are maybe i need new glasses ,prob_B,,,,,
1424,5172,remember that stupid hippie art teacher who failed me sophomore year  hello danny,prob_B,,,,,
1425,5173,yeah what  two yeah lotta lotta trouble there s two of em ,prob_B,,,,,
1426,5174,may the force be with you  no please don t force him ,prob_B,,,,,
1427,5175,it s johnny  i d just stare at your picture ,prob_B,,,,,
1428,5176,you have a picture of me   which one ,prob_NB,,,,,
1429,5177,can you drive  but danny with everybody out ,prob_B,,,,,
1430,5178,can you sing  a little i just graduated from nyu film school cinema studies ,prob_NB,,,,,
1431,5179,have you made a short film then   we re loaded ,prob_B,,,,,
1432,5180,loaded with what  first you stop pointing it at me ,prob_B,,,,,
1433,5181,hi there hi ,prob_NB,,,,,
1434,5182,how are you today  how you all doin today ,prob_PB,,,,,
1435,5183,fine and you  are you sure how s your knee ,prob_NB,,,,,
1436,5184,much better thanks thanks ,prob_PB,,,,,
1437,5185,do ya want some weed  are you smoking weed ,prob_NB,,,,,
1438,5186,no but i know you might  i might ,prob_NB,,,,,
1439,5187,yeah dude ok who s ready to sink their teeth into a delicious dinner ,prob_NB,,,,,
1440,5188,yoooooooo i do not know what that is please explain ,prob_PB,,,,,
1441,5189,yo is i or me in spanish ok thank you for explaining it ,prob_NB,,,,,
1442,5190,so you understand yoooooooo now  yo ,prob_PB,,,,,
1443,5191,i don t know much about fashion either that is cool i am a dancer and i am a teacher and you ,prob_NB,,,,,
1444,5192,i m a plumber that is cool i am a teacher and i am a teacher and you ,prob_PB,,,,,
1445,5193,i told you i m a plumber i am a fan of green but i prefer orange ,prob_B,,,,,
1446,5194,i love greens but my three kids don t love them  hello i am a woman and you ,prob_PB,,,,,
1447,5195,i m a man a married man i see i am a homebody and i like to read and write and write and you ,prob_NB,,,,,
1448,5196,i don t have much time to read that is cool i am a dancer and i am a teacher and you ,prob_NB,,,,,
1449,5197,i m a plumber me too but i always come back to my wife and the kids which makes everything easier,prob_B,,,,,
1450,5198,did you just copy me  that s cool i am sure you are a great person you are a teacher you must be smart you ,prob_B,,,,,
1451,5199,i m not a teacher  ,prob_B,,,,,
1452,5200,what are you going to school for  hi i am from sunny florida,prob_B,,,,,
1453,5201,nice i love the sunny season sunny here  where are you from ,prob_B,,,,,
1454,5202,i live in the midwest do you like sports ,prob_B,,,,,
1455,5203,i do but i like to play football american football ,prob_B,,,,,
1456,5204,i like football football football and hockey let s talk about hiking ,prob_B,,,,,
1457,5205,i haven t heard of that but i am in the south  but i like it i have dog we going hiking together do you like dogs,prob_B,,,,,
1458,5206,i love dogs i have one and i love to have a dog  sweet is it she or he,prob_B,,,,,
1459,5207,she s a star wars star wars and a year old  face screaming in fear do you have kids ,prob_B,,,,,
1460,5208,no i do not have any kids are you married ,prob_B,,,,,
1461,5209,no not at all  how old are you ,prob_B,,,,,
1462,5210,hi alex hi ,prob_NB,,,,,
1463,5211,how is today  i m fine thanks ,prob_NB,,,,,
1464,5212,i slacked a lot today what ,prob_NB,,,,,
1465,5213, did you wish to see someone sir  no,prob_B,,,,,
1466,5214,not it at all really  really i dont want to see any one,prob_B,,,,,
1467,5215,i want to see i want to see  who would you like to see ,prob_B,,,,,
1468,5216,your master s ships going home  what ,prob_B,,,,,
1469,5217,something that made you very sad  nothing made me sad i am just slacking ,prob_B,,,,,
1470,5218,i don t want to mention names  well it s up to you ,prob_B,,,,,
1471,5219,danny seldom does a day go by that i m not burned in effigy  hello,prob_B,,,,,
1472,5220,i m also doing well i just got home from a trip to norway  how was your trip,prob_B,,,,,
1473,5221,good would been better with someone with me what do you do for fun  i like riding horses,prob_B,,,,,
1474,5222,horses are cool but i ask more into fantasy animals like dragons what are you up to today  i m going to meet a girl tonight wish me luck ,prob_B,,,,,
1475,5223,i cant my husband and kids drive me to drink also try to guess my cats are  beautiful ,prob_B,,,,,
1476,5224,very special to me funny you  what do you do for a living,prob_B,,,,,
1477,5225,i work in an office building it has also paid well and supports my love of cars what are you up to  i am going to be a lawyer soon ,prob_B,,,,,
1478,5226,oh thank you i would love to marry a lawyer also try to guess my dad taught  you how to ride a bike ,prob_B,,,,,
1479,5227,me everything i know funny you  what do you do for fun,prob_B,,,,,
1480,5228,i play with my parrot that i love his name is todd  good to see you ,prob_B,,,,,
1481,5229,thanks how are you  i am good just got back from the gym ,prob_NB,,,,,
1482,5230,which sports do you like  i do i like to play sports ,prob_NB,,,,,
1483,5231,i like to go to casino and go to casino are you a gambler ,prob_B,,,,,
